Title,Carpet Area,Status,Floor,Price,Bathrooms,Transaction,Furnishing
"4 BHK Apartment for Sale in Kolte-Patil 24k Opula, Pimple Nilakh, Pimpri Chinchwad Pune",2250 sqft,Ready to Move,9 out of 22,"₹
4.30 Cr",,,
"2 BHK Apartment for Sale in Raheja Vistas Phase III, Mohammed Wadi Pune",723 sqft,Ready to Move,6 out of 11,"₹
65 Lac",,,
"2 BHK Apartment for Sale in Urban Park, Kirkatwadi Pune",600 sqft,Ready to Move,4 out of 11,"₹
47 Lac",,,
"1 BHK Apartment for Sale in Mountscape, Pisoli Pune",480 sqft,Ready to Move,5 out of 8,"₹
30 Lac",,,
"4 BHK Apartment for Sale in ANP Atlantis, Balewadi Pune",2000 sqft,Ready to Move,9 out of 18,"₹
3.60 Cr",,,
"3 BHK Apartment for Sale in Alcon Silver Leaf, Mundhwa Pune",1153 sqft,Ready to Move,7 out of 11,"₹
1.20 Cr",,,
"2 BHK Apartment for Sale in RKD Milestone, Baner Pune",900 sqft,Ready to Move,1 out of 7,"₹
99 Lac",,,
2 BHK Apartment for Sale in Sector Number 4 Moshi Pune,736 sqft,Ready to Move,2 out of 5,"₹
45 Lac",,,
1 BHK Apartment for Sale in Sai Nagar Mamurdi Pune,496 sqft,Ready to Move,3 out of 9,"₹
36 Lac",,,
"2 BHK Apartment for Sale in Oxy Valley II, Wagholi Pune",N/A,Ready to Move,2 out of 11,"₹
46 Lac",,,
"1 BHK Apartment for Sale in Lunkad Shivpuram, Charholi BK Pune",500 sqft,Ready to Move,2 out of 7,"₹
35 Lac",,,
"1 BHK Apartment for Sale in Mansarovar Apartment, Katraj Pune",571 sqft,Ready to Move,1 out of 7,"₹
40 Lac",,,
"3 BHK Apartment for Sale in Akash Towers, Vishal Nagar, Pimpri Chinchwad Pune",1103 sqft,Ready to Move,3 out of 7,"₹
1.60 Cr",,,
"2 BHK Apartment for Sale in ArcVista, Dhanori Pune",718 sqft,Ready to Move,10 out of 11,"₹
65 Lac",,,
"1 BHK Apartment for Sale in Green City, Hadapsar Pune",N/A,Ready to Move,5 out of 11,"₹
32 Lac",,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Salisbury Park, Gultekdi Pune",N/A,Ready to Move,1 out of 8,"₹
2.15 Cr",,,
2 BHK Apartment for Sale in New Kalyani Nagar Pune,1072 sqft,Ready to Move,7 out of 9,"₹
1.05 Cr",,,
"4 BHK Villa for Sale in Acacia Gardens, Magarpatta Pune",N/A,N/A,N/A,"₹
5.50 Cr",,Resale,Unfurnished
"2 BHK Apartment for Sale in Rohan Parijat, Viman Nagar Pune",N/A,Ready to Move,6 out of 6,"₹
1.10 Cr",,,
"1 BHK Apartment for Sale in Renuka Gloria, Ravet, Pimpri Chinchwad Pune",510 sqft,Ready to Move,5 out of 12,"₹
35 Lac",,,
"4 BHK Apartment for Sale in Gera GreensVille SkyVillas, Kharadi Pune",1880 sqft,Ready to Move,3 out of 7,"₹
2.50 Cr",,,
"2 BHK Apartment for Sale in Bramha the Collection, New Kalyani Nagar Pune",N/A,Ready to Move,9 out of 28,"₹
89 Lac",,,
"3 BHK Apartment for Sale in Kumar Peninsula, Baner Pune",1350 sqft,Ready to Move,4 out of 11,"₹
2.18 Cr",,,
"1 BHK Apartment for Sale in Ganga Osian Park, Katraj Pune",N/A,Ready to Move,5 out of 9,"₹
42 Lac",,,
"3 BHK Apartment for Sale in Ganeshbaug CHSL and Suchitra Terrace CHSL, Kothrud Pune",1021 sqft,Poss. by Dec '26,14 out of 22,"₹
2 Cr",,,
1 BHK Apartment for Sale in Phase 2 Magarpatta Pune,550 sqft,Ready to Move,4 out of 6,"₹
65 Lac",,,
"3 BHK Apartment for Sale in Panchshil Towers, Kharadi Pune",1750 sqft,Ready to Move,7 out of 30,"₹
3.30 Cr",,,
"1 BHK Apartment for Sale in Magarpatta Annex, Amanora Park Town Pune",610 sqft,Ready to Move,3 out of 12,"₹
67 Lac",,,
"2 BHK Apartment for Sale in Kundan Eternia, Ghorpadi Pune",780 sqft,Poss. by Dec '25,6 out of 30,"₹
96 Lac",,,
"3 BHK Apartment for Sale in Westwood Estates, Kaspate Wasti Pune",1200 sqft,Ready to Move,3 out of 12,"₹
1.50 Cr",,,
"2 BHK Apartment for Sale in Megapolis Mystic, Hinjawadi Pune",N/A,Ready to Move,18 out of 30,"₹
91 Lac",,,
"1 BHK Apartment for Sale in Magarpatta City Zinnia, Hadapsar Pune",400 sqft,Ready to Move,5 out of 5,"₹
68 Lac",,,
"2 BHK Apartment for Sale in Gera World of Joy, Kharadi Pune",890 sqft,Ready to Move,N/A,"₹
1.10 Cr",,Resale,
"2 BHK Apartment for Sale in Riverdale Heights, EON Free Zone, Kharadi Pune",N/A,Ready to Move,Upper Basement out of 12,"₹
1.10 Cr",,,
"2 BHK Apartment for Sale in Newton Homes, Hadapsar Pune",917 sqft,Ready to Move,8 out of 12,"₹
90 Lac",,,
"2 BHK Apartment for Sale in Rajaveer Palace Phase I, Pimple Saudagar, Pimpri Chinchwad Pune",817 sqft,Ready to Move,1 out of 7,"₹
91 Lac",,,
"1 BHK Apartment for Sale in Address One, Gahunje Pune",N/A,Ready to Move,2 out of 5,"₹
22 Lac",,,
1 BHK Apartment for Sale in Wagholi Pune,584 sqft,Ready to Move,2 out of 12,"₹
35 Lac",,,
1 BHK Apartment for Sale in Kondhawe Dhawade Pune,629 sqft,Ready to Move,3 out of 5,"₹
32 Lac",,,
"1 BHK Apartment for Sale in Kasarwadi, Pimpri Chinchwad Pune",556 sqft,Ready to Move,4 out of 7,"₹
45 Lac",,,
2 BHK House for Sale in Pisoli Pune,450 sqft,Ready to Move,1 out of 1,"₹
25 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Nyati Equatorial, Bavdhan Pune",559 sqft,Ready to Move,9 out of 12,"₹
76 Lac",,,
"2 BHK Apartment for Sale in Yash Twin Tower, Baner Pune",800 sqft,Ready to Move,8 out of 12,"₹
1.25 Cr",,Resale,Unfurnished
"2 BHK Apartment for Sale in Marvel Piazza, Viman Nagar Pune",N/A,Ready to Move,1 out of 3,"₹
1.80 Cr",,Resale,Unfurnished
2 BHK Apartment for Sale in Balewadi Pune,783 sqft,Ready to Move,10 out of 17,"₹
1.15 Cr",,,
"1 BHK Apartment for Sale in Skyways Esfera, Lohegaon Pune",550 sqft,Ready to Move,8 out of 12,"₹
43 Lac",,Resale,Semi-Furnished
"1 BHK Apartment for Sale in Godrej Hillside, Mahalunge Pune",562 sqft,Ready to Move,15 out of 22,"₹
51 Lac",,,
"1 BHK Apartment for Sale in Saru Stud 1, Manjri, Manjri Budruk Pune",454 sqft,Ready to Move,2 out of 3,"₹
35 Lac",,,
5 BHK Apartment for Sale in Koregaon Park Pune,N/A,Ready to Move,9 out of 12,"₹
7 Cr",,,
"1 BHK Apartment for Sale in Rosewood Park, Wagholi Pune",450 sqft,Ready to Move,4 out of 9,"₹
30 Lac",,,
"3 BHK Apartment for Sale in Madhuban Classic, Vishrantwadi, Airport Road Pune",N/A,Ready to Move,3 out of 3,"₹
1.20 Cr",,,
"2 BHK Apartment for Sale in Rohan Parijat, Viman Nagar Pune",835 sqft,Ready to Move,Ground out of 5,"₹
1.40 Cr",,,
"1 BHK Apartment for Sale in Roshan One, Chakan Pune",331 sqft,Ready to Move,9 out of 11,"₹
15.3 Lac",,,
"3 BHK Apartment for Sale in Elite Empire, Balewadi Pune",N/A,Ready to Move,6 out of 7,"₹
1.18 Cr",,Resale,Unfurnished
"1 BHK Apartment for Sale in Pranayraj Garden, Dhanori Pune",645 sqft,Ready to Move,2 out of 11,"₹
35 Lac",,,
"2 BHK Apartment for Sale in River Residency, Moshi Pune",N/A,Ready to Move,4 out of 12,"₹
54 Lac",,,
"2 BHK Apartment for Sale in Majestique City, Wagholi Pune",874 sqft,Ready to Move,8 out of 14,"₹
60 Lac",,,
"2 BHK Apartment for Sale in BLW Sarovar Darshan, Talegaon Dabhade Pune",N/A,Ready to Move,2 out of 5,"₹
52 Lac",,,
"1 BHK Apartment for Sale in Skyi Songbirds, Songbirds Society Pune",413 sqft,N/A,5 out of 14,"₹
47 Lac",,New Property,
"2 BHK Apartment for Sale in ARV Imperia, Pisoli Pune",845 sqft,Ready to Move,12 out of 14,"₹
50 Lac",,,
"3 BHK Apartment for Sale in Sunshree Kangan, Wanowrie Pune",N/A,Ready to Move,9 out of 10,"₹
98.5 Lac",,Resale,Unfurnished
"1 BHK Apartment for Sale in Diamond Associates White Stone, Wagholi Pune",485 sqft,Ready to Move,3 out of 11,"₹
36.5 Lac",,,
"1 BHK Apartment for Sale in Mangalam Shrushti, Wagholi Pune",495 sqft,Ready to Move,4 out of 4,"₹
31 Lac",,,
"2 BHK Apartment for Sale in Tain Square, Fatima Nagar Wanowrie Pune",1150 sqft,Ready to Move,6 out of 10,"₹
90 Lac",,,
"2 BHK Apartment for Sale in Green Valley, Wakad Pune",810 sqft,Ready to Move,7 out of 11,"₹
94 Lac",,,
"2 BHK Apartment for Sale in Vineet Plaza, Lohegaon Pune",800 sqft,Ready to Move,3 out of 3,"₹
52 Lac",,,
"1 BHK Apartment for Sale in Acme ACME Selene, Undri Pune",475 sqft,Ready to Move,3 out of 13,"₹
33.5 Lac",,,
"2 BHK Apartment for Sale in Shapoorji Pallonji Vanaha, Bavdhan Pune",N/A,Ready to Move,6 out of 21,"₹
99 Lac",,Resale,Unfurnished
"4 BHK Apartment for Sale in Gera GreensVille SkyVillas, Kharadi Pune",N/A,Ready to Move,5 out of 10,"₹
2.90 Cr",,,
"2 BHK Apartment for Sale in Oxy Gold, Shirur Pune",N/A,Ready to Move,1 out of 7,"₹
33.5 Lac",,,
"2 BHK Apartment for Sale in Alfa Lifescapes, Wagholi Pune",N/A,Const. Age New Construction,3 out of 11,"₹
42 Lac",,N/A,
"2 BHK Apartment for Sale in Little Earth, Kiwale, Dehu Road Pune",N/A,Ready to Move,11 out of 16,"₹
50 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Paranjape Abhiruchi Parisar, Sinhgad Road Pune",66 sqm,Ready to Move,2 out of 11,"₹
90 Lac",,,
"3 BHK Apartment for Sale in Heritage Gold, Baner Pune",1084 sqft,Poss. by Oct '25,Lower Basement out of 6,"₹
1.30 Cr",,,
"2 BHK Apartment for Sale in Astonia Classic, Undri Pune",602 sqft,Ready to Move,10 out of 12,"₹
43 Lac",,,
"3 BHK Apartment for Sale in Paranjape Broadway, Wakad Pune",1250 sqft,Ready to Move,5 out of 20,"₹
1.60 Cr",,New Property,Unfurnished
"2 BHK Apartment for Sale in Megapolis Sangria Towers, Hinjawadi Pune",913 sqft,Ready to Move,19 out of 21,"₹
80 Lac",,,
"2 BHK Apartment for Sale in Godrej Horizon, Undri Pune",N/A,Ready to Move,12 out of 12,"₹
65 Lac",,,
"2 BHK Apartment for Sale in Maitree Pitruchhaya, Warje Pune",N/A,Ready to Move,3 out of 7,"₹
69.5 Lac",,Resale,Unfurnished
"1 BHK Apartment for Sale in VTP Purvanchal , Wagholi Pune",254 sqft,Ready to Move,2 out of 3,"₹
28 Lac",,,
"3 BHK Apartment for Sale in Malpani The Crest, Pimple Saudagar, Pimpri Chinchwad Pune",1250 sqft,Ready to Move,5 out of 7,"₹
1.55 Cr",,,
2 BHK Apartment for Sale in Dhanori Pune,1027 sqft,Ready to Move,10 out of 11,"₹
82 Lac",,,
"2 BHK Apartment for Sale in Rose Gardenia, Kiwale, Dehu Road Pune",735 sqft,Poss. by Dec '25,6 out of 14,"₹
60 Lac",,,
7 BHK House for Sale in Aundh Pune,N/A,Ready to Move,N/A,"₹
5.60 Cr",,Resale,
"1 BHK Apartment for Sale in Shri Siddhi Sankalp Apartment, Narhe Pune",480 sqft,Ready to Move,4 out of 5,"₹
32 Lac",,,
2 BHK Apartment for Sale in Bavdhan Pune,806 sqft,Poss. by Dec '24,3 out of 13,"₹
1 Cr",,Resale,Unfurnished
"2 BHK Apartment for Sale in Gera Adara, Phase 2 Hinjewadi Rajiv Gandhi Infotech Park Pune",N/A,Ready to Move,8 out of 21,"₹
75 Lac",,,
"2 BHK Apartment for Sale in Bhandari Aura, Balewadi Pune",N/A,Ready to Move,8 out of 11,"₹
1.25 Cr",,Resale,Semi-Furnished
"1 BHK Apartment for Sale in Kapil Dreams, Narhe Pune",550 sqft,Ready to Move,4 out of 4,"₹
29.5 Lac",,,
"1 BHK Apartment for Sale in Xrbia Township, Phase 3 Hinjewadi Rajiv Gandhi Infotech Park Pune",336 sqft,Ready to Move,6 out of 7,"₹
21 Lac",,,
"2 BHK Apartment for Sale in Morya Sparsh, Sinhgad Road Pune",N/A,Ready to Move,5 out of 9,"₹
56 Lac",,,
"2 BHK Apartment for Sale in VTP Beaumonde, Manjari Khurd Pune",800 sqft,Ready to Move,6 out of 22,"₹
85 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Dhanori Lohegaon Road Pune,730 sqft,Poss. by Sep '26,6 out of 10,"₹
65 Lac",,,
"1 BHK Apartment for Sale in Venture City, Moshi Pune",496 sqft,Ready to Move,10 out of 12,"₹
32 Lac",,,
"1 BHK Apartment for Sale in Kalash, Kasar Amboli Pune",475 sqft,Ready to Move,5 out of 10,"₹
21 Lac",,,
"3 BHK Apartment for Sale in Alfa Premio, Viman Nagar Pune",1568 sqft,Poss. by Dec '24,7 out of 8,"₹
1.90 Cr",,,
"1 BHK Apartment for Sale in Xrbia Riverfront, Talegaon Dabhade Pune",320 sqft,Ready to Move,3 out of 7,"₹
20 Lac",,,
"1 BHK Apartment for Sale in Vardhaman Aangan, Rahatani Pune",540 sqft,Ready to Move,1 out of 9,"₹
52 Lac",,,
"2 BHK Apartment for Sale in Viraj Sequoia, Aundh Pune",625 sqft,Ready to Move,5 out of 11,"₹
94.5 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Dayanand Garden, Wanowrie Pune",N/A,Ready to Move,3 out of 6,"₹
82 Lac",,,
"2 BHK Apartment for Sale in Colonnade, Kharadi Pune",N/A,Ready to Move,1 out of 12,"₹
1.30 Cr",,,
3 BHK Apartment for Sale in Sopan Baug Pune,1350 sqft,Ready to Move,3 out of 5,"₹
1.55 Cr",,,
5 BHK Villa for Sale in NIBM Road Pune,2500 sqft,Ready to Move,N/A,"₹
2.85 Cr",,Resale,
2 BHK Apartment for Sale in Ambegaon BK Pune,680 sqft,Ready to Move,4 out of 7,"₹
75 Lac",,,
"2 BHK Apartment for Sale in Rio Greens, Kasarsai Pune",662 sqft,Ready to Move,2 out of 14,"₹
50 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Address One, Gahunje Pune",631 sqft,Poss. by Oct '24,Ground out of 4,"₹
55 Lac",,,
"1 BHK Apartment for Sale in Pristine Viva, Mohammed Wadi Pune",400 sqft,Ready to Move,2 out of 7,"₹
41 Lac",,,
"2 BHK Apartment for Sale in Krishna Amarillo, Hinjawadi Pune",N/A,Ready to Move,3 out of 18,"₹
77 Lac",,,
3 BHK Apartment for Sale in Shukrawar Peth Pune,1317 sqft,Poss. by Sep '26,5 out of 7,"₹
2.45 Cr",,Resale,Unfurnished
3 BHK Apartment for Sale in Pradhikaran Nigdi Pune,1270 sqft,Poss. by Dec '24,3 out of 7,"₹
1.69 Cr",,,
"3 BHK Apartment for Sale in Clover Highlands, Kondhwa Pune",2265 sqft,Ready to Move,3 out of 6,"₹
2.40 Cr",,,
1 BHK Apartment for Sale in Narhe Pune,460 sqft,Ready to Move,6 out of 11,"₹
39.5 Lac",,New Property,Unfurnished
"1 BHK Apartment for Sale in Kamal Green Leaf, Kirkatwadi Pune",N/A,Ready to Move,2 out of 7,"₹
22 Lac",,,
"2 BHK Apartment for Sale in Platinum Marvelle, Balewadi Pune",894 sqft,Poss. by Dec '27,14 out of 30,"₹
1.19 Cr",,,
