Title,Carpet Area,Status,Floor,Price,Bathrooms,Transaction,Furnishing
3 BHK Apartment for Sale in Hayath Tower Watganj Khidderpur Kolkata,950 sqft,Ready to Move,2 out of 4,"₹
90 Lac",,,
"2 BHK Apartment for Sale in The Radhe Residency, Mahajati Nagar Kolkata",745 sqft,Ready to Move,4 out of 4,"₹
42 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Kolkata,675 sqft,Ready to Move,3 out of 3,"₹
30 Lac",,Resale,Semi-Furnished
2 BHK Apartment for Sale in Mukundapur Kolkata,600 sqft,Ready to Move,2 out of 4,"₹
34.7 Lac",,,
"3 BHK Apartment for Sale in Jawpur, South Dum Dum Kolkata",1300 sqft,Ready to Move,1 out of 5,"₹
65 Lac",,,
2 BHK Apartment for Sale in stand alone belgachia milkcolony Kolkata,670 sqft,Ready to Move,3 out of 3,"₹
40 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in PS Equinox, Topsia Kolkata",N/A,Ready to Move,2 out of 7,"₹
1 Cr",,Resale,Semi-Furnished
"3 BHK Apartment for Sale in Dhoot Pratham, Barrackpore Trunk Road Kolkata",1184 sqft,Ready to Move,3 out of 19,"₹
1.10 Cr",,,
"2 BHK Apartment for Sale in Eternis, Madhyamgram Kolkata",750 sqft,Ready to Move,1 out of 11,"₹
60 Lac",,,
3 BHK Apartment for Sale in Phool Bagan Kankurgachi Kolkata,980 sqft,Ready to Move,1 out of 2,"₹
95 Lac",,,
"3 BHK Apartment for Sale in Ecospace Residencia, New Town Kolkata",1174 sqft,Ready to Move,1 out of 13,"₹
1.70 Cr",,,
2 BHK Apartment for Sale in Garfa Main Road Kolkata,663 sqft,Ready to Move,1 out of 4,"₹
37 Lac",,,
3 BHK Apartment for Sale in Thakurpukur Kolkata,1600 sqft,Ready to Move,2 out of 4,"₹
75 Lac",,,
2 BHK Apartment for Sale in Southern Avenue Kolkata,1063 sqft,Ready to Move,5 out of 6,"₹
1.35 Cr",,,
3 BHK Apartment for Sale in Rajarhat Kolkata,1476 sqft,Ready to Move,17 out of 25,"₹
1.50 Cr",,,
"2 BHK Apartment for Sale in Skyline Bliss, Garia Kolkata",687 sqft,Ready to Move,2 out of 5,"₹
44 Lac",,,
"2 BHK Apartment for Sale in Godrej Seven, Joka Kolkata",612 sqft,Ready to Move,3 out of 12,"₹
48 Lac",,,
"3 BHK Apartment for Sale in Eternis, Madhyamgram Kolkata",N/A,Ready to Move,4 out of 11,"₹
80 Lac",,Resale,Semi-Furnished
2 BHK Builder Floor for Sale in Barasat Kolkata,663 sqft,Ready to Move,1 out of 3,"₹
26 Lac",,,
2 BHK Apartment for Sale in Rishra Kolkata,N/A,Ready to Move,2 out of 5,"₹
22.5 Lac",,,
3 BHK House for Sale in Barasat Kolkata,N/A,Ready to Move,2 out of 2,"₹
50 Lac",,,
2 BHK Builder Floor for Sale in Howrah Kolkata,N/A,Ready to Move,Ground out of 4,"₹
30 Lac",2,Resale,Unfurnished
3 BHK Apartment for Sale in Dhakuria Kolkata,1000 sqft,Ready to Move,2 out of 3,"₹
84 Lac",,,
"2 BHK Apartment for Sale in Golf Gardens, Tollygunge Kolkata",960 sqft,Ready to Move,1 out of 5,"₹
62 Lac",,Resale,Unfurnished
3 BHK Apartment for Sale in Sidhha happyville Kolkata,1000 sqft,Poss. by Sep '25,13 out of 20,"₹
1.15 Cr",2,Resale,Unfurnished
"2 BHK Apartment for Sale in Godrej Seven, Joka Kolkata",N/A,N/A,2 out of 15,"₹
60 Lac",,Resale,
2 BHK Apartment for Sale in Behala Kolkata,N/A,Ready to Move,2 out of 5,"₹
58 Lac",,Resale,Semi-Furnished
3 BHK House for Sale in Badkulla to Fulia Expressway Kolkata,4000 sqft,Ready to Move,1 out of 2,"₹
60 Lac",,,
10 BHK House for Sale in Ballygunge Kolkata,N/A,Ready to Move,N/A,"₹
2.50 Cr",3,Resale,Unfurnished
"3 BHK Apartment for Sale in Shree Kunj, Howrah Kolkata",1140 sqft,Ready to Move,5 out of 10,"₹
90 Lac",,,
"3 BHK Apartment for Sale in Meena Residency, Tegharia Baguiati Kolkata",N/A,Ready to Move,5 out of 5,"₹
65 Lac",,Resale,Unfurnished
3 BHK Apartment for Sale in New Town Kolkata,3118 sqft,Ready to Move,1 out of 10,"₹
4 Cr",,,
"3 BHK Apartment for Sale in Mohini Villa, Kaikhali Kolkata",1340 sqft,Ready to Move,2 out of 5,"₹
70 Lac",,,
"3 BHK Apartment for Sale in Godrej Seven, Joka Kolkata",N/A,N/A,5 out of 12,"₹
75 Lac",,Resale,
"3 BHK Apartment for Sale in PS The 102 , Joka Kolkata",N/A,Ready to Move,12 out of 15,"₹
74 Lac",,,
5 BHK Apartment for Sale in Lake Gardens Kolkata,2400 sqft,Ready to Move,4 out of 4,"₹
2.10 Cr",4,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Verdant Orchid, Bansdroni Kolkata",850 sqft,Ready to Move,4 out of 4,"₹
72 Lac",,,
4 BHK House for Sale in Chowk Bazar Kolkata,1900 sqft,Ready to Move,N/A,"₹
62 Lac",,Resale,
3 BHK Apartment for Sale in Action Area 3 Kolkata,1000 sqft,Ready to Move,2 out of 4,"₹
42 Lac",,,
3 BHK House for Sale in Barasat Kolkata,1000 sqft,Ready to Move,1 out of 1,"₹
98 Lac",,,
3 BHK Apartment for Sale in Jaffarpur more Kolkata,715 sqft,Ready to Move,4 out of 4,"₹
34 Lac",,,
2 BHK Apartment for Sale in Paschim Chowbaga Kolkata,576 sqft,Ready to Move,3 out of 4,"₹
24 Lac",,,
1 BHK Apartment for Sale in Nayabad Kolkata,334 sqft,Ready to Move,2 out of 3,"₹
19 Lac",,,
3 BHK Apartment for Sale in Kankurgachi Kolkata,900 sqft,Ready to Move,4 out of 4,"₹
74 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Reputed Bansdroni Apartment, Bansdroni Kolkata",950 sqft,Ready to Move,3 out of 4,"₹
45 Lac",,,
"2 BHK Apartment for Sale in Silpara, Purba Barisha Kolkata",N/A,Ready to Move,4 out of 4,"₹
30 Lac",,Resale,Unfurnished
2 BHK Apartment for Sale in Barasat Kolkata,598 sqft,Ready to Move,2 out of 5,"₹
26 Lac",,Resale,Furnished
"2 BHK Builder Floor for Sale in Porospathor, Madhyamgram Kolkata",N/A,Ready to Move,1 out of 4,"₹
30 Lac",,,
"3 BHK Apartment for Sale in Airport City I, Airport 2 Number Gate Kolkata",915 sqft,Ready to Move,3 out of 5,"₹
78 Lac",,,
3 BHK Villa for Sale in Chandpur Vedic Village Kolkata,1500 sqft,Ready to Move,N/A,"₹
1.65 Cr",,Resale,
"4 BHK Villa for Sale in New Royal Enclave, New Town Kolkata",1988 sqft,Ready to Move,N/A,"₹
1.30 Cr",,New Property,
"4 BHK Apartment for Sale in PS ONE10, New Town Kolkata",1300 sqft,Ready to Move,15 out of 19,"₹
2.50 Cr",,,
"3 BHK Apartment for Sale in Pratima Apartment, Rajarhat Kolkata",1050 sqft,Ready to Move,1 out of 4,"₹
75 Lac",,,
2 BHK Apartment for Sale in Kalikapur Road Kolkata,770 sqft,Ready to Move,3 out of 3,"₹
45 Lac",,,
2 BHK Apartment for Sale in Maheshtala Kolkata,580 sqft,Ready to Move,9 out of 14,"₹
27.3 Lac",,,
"3 BHK Apartment for Sale in Manjuri Garden, Eastern Metropolitan Bypass Kolkata",865 sqft,Ready to Move,4 out of 4,"₹
48 Lac",,,
"2 BHK Apartment for Sale in Utsa Luxury, New Town Kolkata",N/A,Ready to Move,12 out of 14,"₹
86 Lac",,,
"4 BHK Apartment for Sale in Rajarhat Junction, Rajarhat Kolkata",N/A,Ready to Move,4 out of 6,"₹
1.20 Cr",,New Property,Furnished
"3 BHK Apartment for Sale in DTC Southern Heights Phase 3, Joka Kolkata",874 sqft,Ready to Move,10 out of 14,"₹
70 Lac",,,
5 BHK House for Sale in Barasat Kolkata,2100 sqft,Ready to Move,1 out of 3,"₹
84 Lac",,,
2 BHK Apartment for Sale in Tanga Kolkata,720 sqft,Ready to Move,3 out of 3,"₹
43 Lac",,,
"3 BHK Builder Floor for Sale in Rajmohol Abasan, Belgachia Kolkata",850 sqft,Ready to Move,3 out of 3,"₹
72 Lac",,,
5 BHK House for Sale in Sukhsanatantala Kolkata,N/A,Ready to Move,1 out of 2,"₹
66 Lac",,,
"2 BHK Apartment for Sale in Project Teghoria, Tegharia Baguiati Kolkata",1030 sqft,Ready to Move,1 out of 4,"₹
55 Lac",,,
"4 BHK Apartment for Sale in Chandannagar, Hooghly-Chinsurah Kolkata",832 sqft,Poss. by Dec '24,2 out of 5,"₹
37.1 Lac",,,
3 BHK Apartment for Sale in Tangra Kolkata,1352 sqft,Ready to Move,14 out of 32,"₹
1.90 Cr",,,
1 BHK Apartment for Sale in Digha Kolkata,N/A,Ready to Move,2 out of 4,"₹
16.5 Lac",,Resale,Semi-Furnished
2 BHK Apartment for Sale in Tegharia Baguiati Kolkata,980 sqft,Ready to Move,3 out of 4,"₹
49.5 Lac",,,
"6 BHK Apartment for Sale in PS VYOM, Buroshibtalla, Behala Kolkata",2830 sqft,Ready to Move,9 out of 12,"₹
6.50 Cr",,,
"2 BHK Builder Floor for Sale in Dunlop, Dakshineswar, Belgharia Expressway Kolkata",467 sqft,Ready to Move,Ground out of 3,"₹
30 Lac",,,
"2 BHK Apartment for Sale in Swarna Bhoomi, Howrah Kolkata",583 sqft,Ready to Move,1 out of 4,"₹
30 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Purti Aqua 2, Chinar Park, Rajarhat Kolkata",630 sqft,Ready to Move,6 out of 6,"₹
68 Lac",,,
1 BHK Builder Floor for Sale in Uttarpara Chinsurah Kolkata,N/A,Ready to Move,3 out of 3,"₹
12 Lac",,Resale,Unfurnished
"4 BHK Apartment for Sale in Sunny Fort, New Town Kolkata",1860 sqft,Ready to Move,2 out of 10,"₹
1.40 Cr",,Resale,Furnished
"2 BHK Apartment for Sale in Swarna Bhoomi, Howrah Kolkata",N/A,Ready to Move,Ground out of 4,"₹
18.7 Lac",,,
"3 BHK Apartment for Sale in Shapoorji Paloonji Sukhobristi, New Town Kolkata",N/A,Ready to Move,7 out of 14,"₹
54 Lac",,,
2 BHK Apartment for Sale in Kasba Kolkata,760 sqft,Ready to Move,2 out of 4,"₹
50 Lac",,,
4 BHK Apartment for Sale in Sukchar Kolkata,1200 sqft,Ready to Move,5 out of 5,"₹
50 Lac",,,
"2 BHK Apartment for Sale in Avidipta, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,15 out of 18,"₹
82 Lac",,,
"3 BHK Apartment for Sale in Greenfield City, Behala Chowrasta Kolkata",N/A,Ready to Move,3 out of 4,"₹
34 Lac",,,
"2 BHK Apartment for Sale in Ballygunge Park, Ballygunge Kolkata",1500 sqft,Ready to Move,8 out of 10,"₹
1.50 Cr",,,
"4 BHK Apartment for Sale in Ballygunge Place, Ballygunge Kolkata",2100 sqft,Ready to Move,1 out of 3,"₹
2.15 Cr",,,
"3 BHK Apartment for Sale in Live Durba, Nayabad Kolkata",N/A,Poss. by Dec '24,N/A,"₹
48.7 Lac",,New Property,
"2 BHK Builder Floor for Sale in Haridevpur, Paschim Putiary Kolkata",600 sqft,Ready to Move,2 out of 3,"₹
30 Lac",,,
5 BHK House for Sale in Baranagar Kolkata,1440 sqft,Ready to Move,N/A,"₹
90 Lac",,Resale,
"2 BHK Apartment for Sale in Merlin 5th Avenue, Salt Lake Bypass Kolkata",840 sqft,Ready to Move,10 out of 18,"₹
1.42 Cr",,,
2 BHK Apartment for Sale in Jadavpur Kolkata,N/A,Ready to Move,4 out of 4,"₹
47 Lac",,,
3 BHK Apartment for Sale in Jheel Road Kolkata,1100 sqft,Poss. by Jan '25,1 out of 5,"₹
88.2 Lac",,,
"2 BHK Apartment for Sale in Rajwada Estate, Mahamaya Tala, Garia Kolkata",875 sqft,Ready to Move,1 out of 4,"₹
60 Lac",,,
"4 BHK Apartment for Sale in Park Circus, Ballygunge Kolkata",1572 sqft,Ready to Move,1 out of 5,"₹
2.65 Cr",,Resale,Furnished
2 BHK Apartment for Sale in Ward Number 99 Kolkata,557 sqft,Ready to Move,1 out of 3,"₹
25 Lac",,,
2 BHK Builder Floor for Sale in Behala Kolkata,665 sqft,Ready to Move,1 out of 3,"₹
35 Lac",,,
"2 BHK Apartment for Sale in Imarat Enclave, Purbachal Kalitala Kolkata",640 sqft,Ready to Move,1 out of 4,"₹
45 Lac",,,
2 BHK Apartment for Sale in Ramkrishna enclave Kolkata,573 sqft,Ready to Move,3 out of 4,"₹
27 Lac",,,
4 BHK Builder Floor for Sale in New Town Kolkata,1800 sqft,Ready to Move,3 out of 4,"₹
1.52 Cr",,,
"2 BHK Apartment for Sale in Hiland Willows, Action Area 2B Kolkata",597 sqft,Ready to Move,1 out of 13,"₹
44 Lac",,,
3 BHK Builder Floor for Sale in New Alipore Kolkata,2800 sqft,Ready to Move,2 out of 3,"₹
1 Cr",,,
2 BHK Apartment for Sale in Andul Road Kolkata,630 sqft,Ready to Move,3 out of 4,"₹
23 Lac",,,
2 BHK Apartment for Sale in Sreebhumi Kolkata,831 sqft,Ready to Move,2 out of 4,"₹
26.5 Lac",,,
"3 BHK Apartment for Sale in Merlin The Fourth, Sector 5 Salt Lake City Kolkata",1328 sqft,Poss. by Nov '25,9 out of 26,"₹
2.50 Cr",,,
2 BHK Apartment for Sale in Patuli Kolkata,760 sqft,Ready to Move,1 out of 4,"₹
48 Lac",,,
"3 BHK Apartment for Sale in Ekta Floral, Park Circus, Ballygunge Kolkata",N/A,Ready to Move,13 out of 17,"₹
1.65 Cr",,,
3 BHK Apartment for Sale in Tangra Kolkata,950 sqft,Ready to Move,3 out of 7,"₹
96 Lac",,,
3 BHK Apartment for Sale in Action Area 1 Kolkata,1450 sqft,Ready to Move,5 out of 8,"₹
1.05 Cr",,,
1 BHK Apartment for Sale in Bonhooghly Kolkata,362 sqft,Ready to Move,2 out of 4,"₹
16.5 Lac",,Resale,Unfurnished
6 BHK House for Sale in Ashwini Nagar Kolkata,1500 sqft,Ready to Move,3 out of 3,"₹
72 Lac",,,
"3 BHK Builder Floor for Sale in Chandni Chawk, Bow Bazar Kolkata",20 sqft,Ready to Move,2 out of 3,"₹
80 Lac",1,Resale,Semi-Furnished
2 BHK Builder Floor for Sale in Tangra Kolkata,805 sqft,Ready to Move,2 out of 5,"₹
45 Lac",,,
"3 BHK Apartment for Sale in Orbit Lumiere, Chiriamore Kolkata",1500 sqft,Ready to Move,8 out of 12,"₹
1.50 Cr",,,
3 BHK Apartment for Sale in Sinthi More Kolkata,1100 sqft,Ready to Move,4 out of 4,"₹
95 Lac",,Resale,Furnished
"3 BHK Apartment for Sale in PS Equinox, Topsia Kolkata",996 sqft,Ready to Move,6 out of 6,"₹
1.15 Cr",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Merlin Waterfront, Howrah Kolkata",N/A,Ready to Move,1 out of 12,"₹
75 Lac",,Resale,Semi-Furnished
"2 BHK Apartment for Sale in Neelachal Abasan, Kalikapur Haltu Kolkata",N/A,Ready to Move,3 out of 4,"₹
85 Lac",,,
"3 BHK Apartment for Sale in Southwinds, Rajpur Sonarpur Kolkata",950 sqft,Ready to Move,14 out of 15,"₹
65 Lac",,,
"3 BHK Apartment for Sale in Ideal Niketan, Tangra Kolkata",1160 sqft,Ready to Move,Upper Basement out of 7,"₹
90 Lac",,,
"3 BHK Apartment for Sale in Natural City, Jessore Road Kolkata",N/A,Ready to Move,5 out of 8,"₹
95 Lac",,,
3 BHK Apartment for Sale in Mahestala Kolkata,1600 sqft,Ready to Move,11 out of 16,"₹
43 Lac",,,
5 BHK House for Sale in Chatra Hooghly Kolkata,2200 sqft,Ready to Move,N/A,"₹
80 Lac",3,Resale,Furnished
"4 BHK Apartment for Sale in TATA Avenida, Action Area 2 Kolkata",2500 sqft,Ready to Move,1 out of 4,"₹
5.21 Cr",,,
5 BHK House for Sale in Ramrajatala Kolkata,2200 sqft,Ready to Move,1 out of 2,"₹
78 Lac",,,
"5 BHK Apartment for Sale in Navyom, New Alipore Kolkata",3300 sqft,Poss. by Dec '24,4 out of 11,"₹
7.10 Cr",,,
"3 BHK Apartment for Sale in Ozone Kolkata, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,8 out of 18,"₹
1.80 Cr",,,
"2 BHK Apartment for Sale in Silpara, Purba Barisha Kolkata",650 sqft,Ready to Move,2 out of 4,"₹
22 Lac",,,
3 BHK Apartment for Sale in South Dumdum Kolkata,1017 sqft,Ready to Move,1 out of 5,"₹
54 Lac",,,
"3 BHK Apartment for Sale in Skyline Imperia, Rajpur Sonarpur Kolkata",N/A,Poss. by Mar '26,N/A,"₹
36.3 Lac",,New Property,
3 BHK Apartment for Sale in New Alipore Kolkata,1600 sqft,Ready to Move,3 out of 4,"₹
1.60 Cr",,,
"2 BHK Builder Floor for Sale in Naktala, Garia Kolkata",1000 sqft,Ready to Move,2 out of 3,"₹
45 Lac",,,
"2 BHK Apartment for Sale in Neo Imperial, Bansdroni Kolkata",750 sqft,Ready to Move,4 out of 4,"₹
35 Lac",,Resale,Semi-Furnished
2 BHK Builder Floor for Sale in Belur Kolkata,N/A,Ready to Move,1 out of 4,"₹
33 Lac",2,Resale,Unfurnished
2 BHK Apartment for Sale in Chandi Ghosh Road Kolkata,928 sqft,Ready to Move,1 out of 3,"₹
47.5 Lac",,,
"3 BHK Apartment for Sale in Aspirations Serenity, Picnic Garden, Tiljala Kolkata",1092 sqft,Ready to Move,3 out of 4,"₹
1.15 Cr",,,
"2 BHK Apartment for Sale in Sanctum Harmony, Narendrapur Rajpur Sonarpur Kolkata",571 sqft,Poss. by Dec '28,N/A,"₹
45.3 Lac",,New Property,
"2 BHK Apartment for Sale in Aashray Shine, Garia Station Road Kolkata",N/A,Poss. by Dec '25,N/A,"₹
54.6 Lac",,New Property,
"3 BHK Apartment for Sale in Eco Prahari Village, New Town Kolkata",N/A,Poss. by Dec '24,N/A,"₹
55.1 Lac",,New Property,
"3 BHK Apartment for Sale in Sunrise Aura, Southern Bypass Kolkata",N/A,Poss. by Jun '27,N/A,"₹
56 Lac",,New Property,N/A
"2 BHK Apartment for Sale in Purba Shanti Kutir, Khardaha Kolkata",N/A,Poss. by Mar '26,N/A,"₹
26.4 Lac",,New Property,
"3 BHK Apartment for Sale in Urban Sabujayan, Mukundapur Kolkata",N/A,Ready to Move,N/A,"₹
74 Lac",,New Property,
"3 BHK Apartment for Sale in Silver Gardenia, Lake Town Kolkata",N/A,Ready to Move,N/A,"₹
69 Lac",,New Property,
"3 BHK Apartment for Sale in Prince Anwer Shah Road, Jadavpur Kolkata",1370 sqft,Ready to Move,11 out of 35,"₹
2.95 Cr",,,
"3 BHK Apartment for Sale in Ganpati Enclave, Behala Kolkata",1050 sqft,Ready to Move,2 out of 4,"₹
75 Lac",,,
"3 BHK Apartment for Sale in Avidipta, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,19 out of 44,"₹
2.20 Cr",,,
4 BHK Apartment for Sale in Dakshineswar Kolkata,2241 sqft,Ready to Move,4 out of 5,"₹
85 Lac",,,
2 BHK Apartment for Sale in Behala Kolkata,N/A,Ready to Move,2 out of 3,"₹
21 Lac",,,
"3 BHK Apartment for Sale in Bengal Peerless Avidipta Phase 2, Eastern Metropolitan Bypass Kolkata",1233 sqft,Ready to Move,9 out of 42,"₹
2.80 Cr",,,
"2 BHK Apartment for Sale in Ashirbad Apartments Biman Nagar, Jessore Road Kolkata",1000 sqft,Ready to Move,2 out of 4,"₹
40 Lac",,,
3 BHK Apartment for Sale in Bally Kolkata,1400 sqft,Ready to Move,6 out of 7,"₹
69 Lac",,,
3 BHK Apartment for Sale in Howrah Kolkata,1025 sqft,Ready to Move,1 out of 4,"₹
30.5 Lac",,,
"2 BHK Apartment for Sale in Ambuja Upohar, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,1 out of 16,"₹
39 Lac",,,
"3 BHK Apartment for Sale in Happy 41 Khetra Banerjee Lane, Howrah Kolkata",980 sqft,Ready to Move,3 out of 4,"₹
70 Lac",,,
2 BHK Apartment for Sale in Mahajati Nagar Kolkata,720 sqft,Ready to Move,2 out of 4,"₹
24 Lac",,Resale,Unfurnished
"3 BHK Apartment for Sale in Active Acres, Eastern Metropolitan Bypass Kolkata",1800 sqft,Ready to Move,9 out of 20,"₹
1.50 Cr",,Resale,Furnished
2 BHK Apartment for Sale in Tegharia Baguiati Kolkata,670 sqft,Ready to Move,3 out of 3,"₹
19.5 Lac",,,
"1 BHK Apartment for Sale in Greenwood Sonata, New Town Kolkata",N/A,Ready to Move,2 out of 4,"₹
33 Lac",,,
"2 BHK Apartment for Sale in Unimark Lakewood Estate, Patuli Kolkata",N/A,Ready to Move,2 out of 18,"₹
78 Lac",,,
"2 BHK Apartment for Sale in Moor Avenue, Ashok Nagar Kolkata",1086 sqft,Ready to Move,2 out of 3,"₹
45 Lac",,,
"3 BHK Apartment for Sale in Lake View Apartment, Lake Town Kolkata",N/A,Ready to Move,2 out of 6,"₹
1.05 Cr",,,
"3 BHK Apartment for Sale in Sugam Habitat, VIP Nagar, E M Bypass Kolkata",991 sqft,Ready to Move,6 out of 7,"₹
1.75 Cr",,,
"3 BHK Apartment for Sale in Uniworld City, Block J Action Area 3 Kolkata",1430 sqft,Ready to Move,2 out of 14,"₹
1.20 Cr",,,
"3 BHK Apartment for Sale in Picnic Garden, Tiljala Kolkata",1752 sqft,Ready to Move,6 out of 37,"₹
2.15 Cr",,,
2 BHK Apartment for Sale in Jayashree Park Behala Kolkata,750 sqft,Poss. by Oct '24,1 out of 4,"₹
30 Lac",,,
"3 BHK Apartment for Sale in Siddha Pines, Rajarhat Main Road Kolkata",N/A,Ready to Move,4 out of 8,"₹
61 Lac",,,
"4 BHK Apartment for Sale in Active Acres, Eastern Metropolitan Bypass Kolkata",2000 sqft,Ready to Move,6 out of 22,"₹
1.65 Cr",,,
"3 BHK Apartment for Sale in Hidco Appartment, Action Area 1A Kolkata",2200 sqft,Ready to Move,4 out of 4,"₹
1.30 Cr",,,
"3 BHK Apartment for Sale in Niavara, Entally Kolkata",N/A,Poss. by Jun '27,14 out of 32,"₹
2.10 Cr",,,
4 BHK Apartment for Sale in Lake Gardens Kolkata,1350 sqft,Ready to Move,2 out of 4,"₹
1.20 Cr",,,
"9 BHK House for Sale in KIC Salt Lake Private property, Salt Lake City Kolkata",4 kottah,Ready to Move,N/A,"₹
6.50 Cr",,New Property,
"2 BHK Apartment for Sale in Parijat Apartment, Sarat Bose Road Kolkata",950 sqft,Ready to Move,1 out of 10,"₹
1.20 Cr",,,
"3 BHK Apartment for Sale in Urbana, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,18 out of 45,"₹
3.20 Cr",,,
"3 BHK Apartment for Sale in Ideal Niketan, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,4 out of 7,"₹
95 Lac",,,
2 BHK Apartment for Sale in Behala Chowrasta Kolkata,N/A,Ready to Move,2 out of 2,"₹
26 Lac",,,
6 BHK Villa for Sale in Sector 2 Salt Lake City Kolkata,3600 sqft,Ready to Move,N/A,"₹
7 Cr",,Resale,
6 BHK House for Sale in Sector 1 Salt Lake City Kolkata,2600 sqft,Ready to Move,1 out of 2,"₹
2.80 Cr",,Resale,Unfurnished
"6 BHK House for Sale in Silpara, Purba Barisha Kolkata",2550 sqft,Ready to Move,1 out of 3,"₹
1.20 Cr",,,
3 BHK Apartment for Sale in Birati Kolkata,824 sqft,Poss. by Dec '24,2 out of 2,"₹
54.9 Lac",,,
"1 BHK Apartment for Sale in Prudent Prana, Garia Kolkata",351 sqft,Ready to Move,4 out of 9,"₹
25 Lac",,,
3 BHK Apartment for Sale in Dum Dum Park Kolkata,896 sqft,Ready to Move,Ground out of 5,"₹
60 Lac",,,
3 BHK Apartment for Sale in Jadavpur Kolkata,1042 sqft,Ready to Move,3 out of 4,"₹
1.05 Cr",,,
"2 BHK Apartment for Sale in Purbayan Abasan , Eastern Metropolitan Bypass Kolkata",752 sqft,Ready to Move,3 out of 3,"₹
42 Lac",,,
"3 BHK Apartment for Sale in Mani Casa, New Town Kolkata",1132 sqft,Ready to Move,18 out of 23,"₹
2.20 Cr",,,
3 BHK Apartment for Sale in Ramchandrapur Narendrapur Kolkata,941 sqft,Ready to Move,2 out of 3,"₹
51 Lac",,,
"2 BHK Apartment for Sale in Prudent Prana, Garia Kolkata",641 sqft,Ready to Move,5 out of 7,"₹
53.1 Lac",,,
"2 BHK Apartment for Sale in Spring Nest, Behala Chowrasta Kolkata",N/A,Ready to Move,N/A,"₹
36.5 Lac",,New Property,
"2 BHK Apartment for Sale in Dunlop Residency, Dunlop, Dakshineswar, Belgharia Expressway Kolkata",650 sqft,Ready to Move,2 out of 4,"₹
60 Lac",,,
2 BHK Apartment for Sale in Rath Tala Kasba Kolkata,679 sqft,Ready to Move,3 out of 4,"₹
55 Lac",,,
2 BHK Villa for Sale in Roychak Kolkata,1100 sqft,Ready to Move,N/A,"₹
65 Lac",,Resale,
"3 BHK Apartment for Sale in PS Amistad, New Town Kolkata",1128 sqft,Ready to Move,7 out of 18,"₹
1.51 Cr",,Resale,Unfurnished
2 BHK Apartment for Sale in Purbachal Main Road Kolkata,600 sqft,Ready to Move,3 out of 3,"₹
25 Lac",,,
"3 BHK Apartment for Sale in Hazra, Kalighat Kolkata",1293 sqft,Ready to Move,5 out of 5,"₹
2.25 Cr",,New Property,Unfurnished
"3 BHK Apartment for Sale in Bengal Peerless Avidipta Phase 2, Ajoy Nagar Santoshpur Kolkata",1104 sqft,Ready to Move,11 out of 46,"₹
2.65 Cr",,,
2 BHK Apartment for Sale in Mukundapur Kolkata,N/A,Ready to Move,1 out of 3,"₹
32 Lac",,Resale,Unfurnished
"2 BHK Apartment for Sale in Builcon Golf Link Apartment, Regent Park Kolkata",850 sqft,Ready to Move,Ground out of 5,"₹
54.5 Lac",,,
3 BHK Apartment for Sale in Kalyani Kolkata,1100 sqft,Ready to Move,3 out of 5,"₹
45 Lac",,,
3 BHK Apartment for Sale in Madhyamgram Kolkata,1156 sqft,Ready to Move,4 out of 4,"₹
55 Lac",,,
2 BHK Apartment for Sale in New Alipore Kolkata,950 sqft,Ready to Move,4 out of 4,"₹
68 Lac",,,
3 BHK Apartment for Sale in Alipore Kolkata,2400 sqft,Ready to Move,2 out of 5,"₹
3.25 Cr",,,
3 BHK Apartment for Sale in Narendrapur Rajpur Sonarpur Kolkata,1293 sqft,Ready to Move,4 out of 4,"₹
75 Lac",,,
"2 BHK Apartment for Sale in Ambuja Utsa The Condoville, New Town Kolkata",608 sqft,Ready to Move,1 out of 3,"₹
70 Lac",,,
"3 BHK Apartment for Sale in Megh Mani, Eastern Metropolitan Bypass Kolkata",N/A,Ready to Move,2 out of 37,"₹
2.20 Cr",,,
"2 BHK Apartment for Sale in Balaji Greens, Behala Kolkata",N/A,Ready to Move,4 out of 4,"₹
35 Lac",,,
2 BHK Apartment for Sale in Chatterjihat Kolkata,N/A,Ready to Move,2 out of 3,"₹
35 Lac",,,
4 BHK Apartment for Sale in Kasba Kolkata,1500 sqft,Ready to Move,2 out of 4,"₹
70 Lac",,,
2 BHK Apartment for Sale in Nayabad Kolkata,N/A,Poss. by Oct '24,1 out of 4,"₹
34.5 Lac",,,
"3 BHK Apartment for Sale in Onex Privy, Mudiali Kalighat Kolkata",1438 sqft,Ready to Move,6 out of 18,"₹
4.10 Cr",,,
2 BHK Apartment for Sale in Parnasree Palli Kolkata,732 sqft,Poss. by Mar '25,2 out of 4,"₹
52 Lac",,,
